date,open,high,low,close,volume,Name,Daily_Return,Month,Year,MA50,MA200
2014-12-23,113.23,113.33,112.46,112.54,26028419,AAPL,-0.0035417035594119683,12,2014,110.04610000000001,95.5743195
2014-12-24,112.58,112.71,112.01,112.01,14479611,AAPL,-0.004709436644748544,12,2014,110.31129999999999,95.75107700000001
2014-12-26,112.1,114.52,112.01,113.99,33720951,AAPL,0.01767699312561377,12,2014,110.64030000000001,95.9419915
2014-12-29,113.79,114.77,113.7,113.91,27598920,AAPL,-0.0007018159487673925,12,2014,110.9933,96.13676350000001
2014-12-30,113.64,113.92,112.11,112.52,29881477,AAPL,-0.012202616100430164,12,2014,111.29029999999999,96.32312099999999
2014-12-31,112.82,113.13,110.21,110.38,41403351,AAPL,-0.019018841094916472,12,2014,111.5027,96.49545
2015-01-02,111.39,111.44,107.35,109.33,53204626,AAPL,-0.00951259286102557,1,2015,111.6399,96.662629
2015-01-05,108.29,108.65,105.41,106.25,64285491,AAPL,-0.028171590597274254,1,2015,111.7051,96.81623650000002
2015-01-06,106.54,107.43,104.63,106.26,65797116,AAPL,9.41176470588001e-05,1,2015,111.73370000000001,96.9669155
2015-01-07,107.2,108.2,106.695,107.75,40105934,AAPL,0.014022209674383612,1,2015,111.7843,97.12053
2015-01-08,109.23,112.15,108.7,111.89,59364547,AAPL,0.03842227378190266,1,2015,111.91990000000001,97.290702
2015-01-09,112.67,113.25,110.21,112.01,53699527,AAPL,0.0010724819018679277,1,2015,112.02529999999999,97.46519500000001
2015-01-12,112.6,112.63,108.8,109.25,49650790,AAPL,-0.024640657084188944,1,2015,112.06349999999999,97.6275455
2015-01-13,111.43,112.8,108.91,110.22,67091928,AAPL,0.008878718535469066,1,2015,112.1283,97.79517449999999
2015-01-14,109.04,110.49,108.5,109.8,48956588,AAPL,-0.003810560696788312,1,2015,112.1643,97.960789
2015-01-15,110.0,110.06,106.66,106.82,60013996,AAPL,-0.02714025500910755,1,2015,112.1127,98.10799650000001
2015-01-16,107.03,107.58,105.2,105.99,78513345,AAPL,-0.007770080509267863,1,2015,112.06049999999999,98.250411
2015-01-20,107.84,108.9667,106.5,108.72,49899907,AAPL,0.025757146900651007,1,2015,112.05770000000001,98.40916150000001
2015-01-21,108.95,111.06,108.27,109.55,48575897,AAPL,0.007634289919058013,1,2015,112.07469999999999,98.57704050000001
2015-01-22,110.26,112.47,109.72,112.4,53796409,AAPL,0.026015518028297713,1,2015,112.1425,98.7651335
2015-01-23,112.3,113.75,111.53,112.98,46464828,AAPL,0.005160142348754393,1,2015,112.22550000000001,98.95614800000001
2015-01-26,113.74,114.3626,112.8,113.1,55614979,AAPL,0.0010621348911310502,1,2015,112.29349999999998,99.1428485
2015-01-27,112.42,112.48,109.03,109.14,95568749,AAPL,-0.035013262599469464,1,2015,112.25129999999999,99.3146345
2015-01-28,117.625,118.12,115.31,115.31,146477063,AAPL,0.056532893531244355,1,2015,112.3011,99.52003500000001
2015-01-29,116.32,119.19,115.56,118.9,84436432,AAPL,0.031133466308212565,1,2015,112.3955,99.74190700000001
2015-01-30,118.4,120.0,116.85,117.16,83745461,AAPL,-0.014634146341463539,1,2015,112.4589,99.95773600000001
2015-02-02,118.05,119.17,116.08,118.63,62739100,AAPL,0.012546944349607347,2,2015,112.5221,100.180165
2015-02-03,118.5,119.09,117.61,118.65,51915749,AAPL,0.00016859141869685068,2,2015,112.60169999999998,100.39845799999999
2015-02-04,118.5,120.51,118.309,119.56,70149743,AAPL,0.007669616519174083,2,2015,112.6667,100.61685100000001
2015-02-05,120.02,120.23,119.25,119.94,42246245,AAPL,0.003178320508531174,2,2015,112.7361,100.8367665
2015-02-06,120.02,120.25,118.45,118.93,43706567,AAPL,-0.008420877105219216,2,2015,112.7422,101.0565955
2015-02-09,118.55,119.84,118.43,119.72,38889797,AAPL,0.006642562852097855,2,2015,112.78460000000001,101.24964600000001
2015-02-10,120.17,122.15,120.16,122.02,62008506,AAPL,0.01921149348479778,2,2015,112.845,101.45121799999998
2015-02-11,122.77,124.92,122.5,124.88,73561797,AAPL,0.023438780527782255,2,2015,112.964,101.65126849999999
2015-02-12,126.06,127.48,125.57,126.46,74474466,AAPL,0.012652146060217806,2,2015,113.1918,101.860476
2015-02-13,127.28,127.28,125.65,127.08,54272219,AAPL,0.004902736043017608,2,2015,113.4408,102.07438350000001
2015-02-17,127.49,128.88,126.92,127.83,63152405,AAPL,0.005901794145420247,2,2015,113.6788,102.29104799999999
2015-02-18,127.625,128.78,127.45,128.715,44891737,AAPL,0.006923257451302511,2,2015,113.9433,102.51135199999999
2015-02-19,128.48,129.03,128.33,128.45,37362381,AAPL,-0.0020588121042615093,2,2015,114.2123,102.7243455
2015-02-20,128.62,129.5,128.05,129.495,48948419,AAPL,0.008135461268976352,2,2015,114.5542,102.94724250000002
2015-02-23,130.02,133.0,129.66,133.0,70974110,AAPL,0.027066682111278384,2,2015,114.93180000000001,103.18915000000001
2015-02-24,132.94,133.6,131.17,132.17,69228130,AAPL,-0.006240601503759491,2,2015,115.33619999999999,103.43000749999999
2015-02-25,131.56,131.6,128.15,128.79,74711746,AAPL,-0.025573125520163442,2,2015,115.6796,103.6557135
2015-02-26,128.785,130.87,126.61,130.415,91287529,AAPL,0.012617439242177175,2,2015,116.0933,103.884339
2015-02-27,130.0,130.57,128.24,128.46,62014847,AAPL,-0.014990606908714343,2,2015,116.49799999999999,104.102525
2015-03-02,129.25,130.28,128.3,129.09,48096663,AAPL,0.004904250350303618,3,2015,116.9449,104.3237825
2015-03-03,128.96,129.52,128.09,129.36,37816283,AAPL,0.002091564025098913,3,2015,117.34390000000002,104.549997
2015-03-04,129.1,129.56,128.32,128.54,31666340,AAPL,-0.006338899196042247,3,2015,117.6617,104.76590449999999
2015-03-05,128.58,128.75,125.76,126.41,56517146,AAPL,-0.016570717286447767,3,2015,117.9543,104.96610499999998
2015-03-06,128.4,129.37,126.26,126.6,72842060,AAPL,0.0015030456451230467,3,2015,118.2275,105.1671695
2015-03-09,127.96,129.57,125.06,127.14,88528487,AAPL,0.004265402843601995,3,2015,118.5195,105.3697915
2015-03-10,126.41,127.22,123.8,124.51,68856582,AAPL,-0.020685858109171007,3,2015,118.76950000000001,105.5585775
2015-03-11,124.75,124.77,122.11,122.24,68938974,AAPL,-0.01823146735201997,3,2015,118.93449999999999,105.7311135
2015-03-12,122.31,124.9,121.63,124.45,48362719,AAPL,0.018079188481675557,3,2015,119.14529999999999,105.9064855
2015-03-13,124.4,125.3951,122.58,123.59,51827283,AAPL,-0.006910405785455986,3,2015,119.3667,106.0787145
2015-03-16,123.88,124.95,122.87,124.95,35874300,AAPL,0.011004126547455195,3,2015,119.65809999999999,106.249622
2015-03-17,125.9,127.32,125.65,127.04,51023104,AAPL,0.01672669067627064,3,2015,120.0123,106.43267949999999
2015-03-18,127.0,129.16,126.37,128.47,65270945,AAPL,0.01125629722921917,3,2015,120.4567,106.625994
2015-03-19,128.75,129.2451,127.4,127.495,45809490,AAPL,-0.007589320463921467,3,2015,120.8814,106.8080835
2015-03-20,128.25,128.4,125.16,125.9,68695136,AAPL,-0.01251029452135377,3,2015,121.2444,106.97699800000001
2015-03-23,127.12,127.85,126.52,127.21,37709674,AAPL,0.010405083399523285,3,2015,121.5508,107.1506555
2015-03-24,127.23,128.04,126.56,126.69,32842304,AAPL,-0.00408772895212639,3,2015,121.84440000000001,107.32298449999999
2015-03-25,126.54,126.82,123.38,123.38,51655177,AAPL,-0.02612676612203013,3,2015,122.12700000000001,107.4713845
2015-03-26,122.76,124.88,122.6,124.24,47572869,AAPL,0.006970335548711404,3,2015,122.4074,107.62133450000002
2015-03-27,124.57,124.7,122.91,123.25,39546151,AAPL,-0.007968448164842212,3,2015,122.6764,107.76828450000001
2015-03-30,124.05,126.4,124.0,126.37,47099670,AAPL,0.02531440162271803,3,2015,123.06739999999999,107.9386845
2015-03-31,126.09,126.49,124.355,124.43,42090553,AAPL,-0.015351744876157314,3,2015,123.43620000000001,108.10443450000001
2015-04-01,124.82,125.12,123.1,124.25,40621437,AAPL,-0.001446596479948603,4,2015,123.74680000000001,108.2646845
2015-04-02,125.03,125.56,124.19,125.32,32220131,AAPL,0.008611670020120643,4,2015,124.06219999999999,108.43088449999999
2015-04-06,124.47,127.51,124.33,127.35,37193975,AAPL,0.016198531758697676,4,2015,124.36120000000001,108.6067345
2015-04-07,127.64,128.1218,125.98,126.01,35012268,AAPL,-0.01052218296034546,4,2015,124.62180000000001,108.77748450000001
2015-04-08,125.85,126.4,124.97,125.6,37329243,AAPL,-0.0032537100230141114,4,2015,124.87180000000001,108.9509345
2015-04-09,125.85,126.58,124.66,126.56,32483974,AAPL,0.007643312101910826,4,2015,125.2202,109.1295845
2015-04-10,125.95,127.21,125.26,127.1,40187953,AAPL,0.004266750948166864,4,2015,125.45599999999999,109.3136845
2015-04-13,128.37,128.57,126.61,126.85,36365123,AAPL,-0.0019669551534224894,4,2015,125.615,109.49613450000001
2015-04-14,127.0,127.29,125.91,126.3,25524593,AAPL,-0.004335829720141904,4,2015,125.79780000000001,109.6731345
2015-04-15,126.41,127.13,126.01,126.78,28970419,AAPL,0.0038004750593825243,4,2015,125.9608,109.8471345
2015-04-16,126.28,127.1,126.11,126.17,28368987,AAPL,-0.0048114844612714425,4,2015,126.11120000000001,110.0133345
2015-04-17,125.55,126.14,124.46,124.75,51957046,AAPL,-0.011254656415946807,4,2015,126.215,110.1694845
2015-04-20,125.57,128.12,125.17,127.6,47054310,AAPL,0.022845691382765487,4,2015,126.36820000000002,110.34008449999999
2015-04-21,128.1,128.2,126.67,126.91,32435057,AAPL,-0.0054075235109717346,4,2015,126.52780000000001,110.5044845
2015-04-22,126.99,128.87,126.32,128.62,37654505,AAPL,0.013474115514931828,4,2015,126.7058,110.66774449999998
2015-04-23,128.3,130.42,128.14,129.67,45770902,AAPL,0.00816358264655559,4,2015,126.85880000000002,110.83934450000001
2015-04-24,130.49,130.63,129.23,130.28,44525905,AAPL,0.004704249248091319,4,2015,126.9668,111.0137945
2015-04-27,132.31,133.13,131.15,132.65,96954207,AAPL,0.018191587350322447,4,2015,127.0906,111.20186950000002
2015-04-28,134.455,134.54,129.57,130.56,118923970,AAPL,-0.01575574820957404,4,2015,127.1602,111.3785695
2015-04-29,130.16,131.59,128.3,128.64,63386083,AAPL,-0.014705882352941346,4,2015,127.17640000000002,111.53951950000001
2015-04-30,127.5,127.88,124.58,125.15,83195423,AAPL,-0.02712997512437798,4,2015,127.10510000000001,111.6886695
2015-05-01,126.1,130.13,125.3,128.95,58512638,AAPL,0.03036356372353155,5,2015,127.1151,111.8595195
2015-05-04,129.5,130.57,128.26,128.7,50988278,AAPL,-0.0019387359441643826,5,2015,127.09919999999998,112.03757
2015-05-05,128.15,128.4498,125.78,125.8,49271416,AAPL,-0.022533022533022473,5,2015,126.95519999999999,112.19442000000001
2015-05-06,126.56,126.75,123.36,125.01,72141010,AAPL,-0.006279809220985588,5,2015,126.81200000000001,112.349775
2015-05-07,124.77,126.08,124.02,125.26,43940895,AAPL,0.001999840012798959,5,2015,126.7414,112.50247499999999
2015-05-08,126.68,127.62,126.11,127.62,55550382,AAPL,0.01884081111288527,5,2015,126.68549999999999,112.654625
2015-05-11,127.39,127.56,125.625,126.32,42035757,AAPL,-0.010186491145588561,5,2015,126.6427,112.801075
2015-05-12,125.6,126.88,124.82,125.865,48160032,AAPL,-0.003601963267891084,5,2015,126.5782,112.942045
2015-05-13,126.15,127.19,125.87,126.01,34694235,AAPL,0.001152027966472069,5,2015,126.51119999999999,113.07699499999998
2015-05-14,127.41,128.95,127.16,128.95,45203456,AAPL,0.023331481628442008,5,2015,126.51939999999999,113.22984500000001
2015-05-15,129.07,129.49,128.21,128.77,38208034,AAPL,-0.0013958898797982178,5,2015,126.5666,113.382945
2015-05-18,128.38,130.72,128.36,130.19,50882918,AAPL,0.011027413217364224,5,2015,126.63839999999999,113.555895
2015-05-19,130.69,130.88,129.64,130.07,44633240,AAPL,-0.00092172977955296,5,2015,126.697,113.725595
2015-05-20,130.0,130.98,129.34,130.06,36454932,AAPL,-7.688167909580823e-05,5,2015,126.80799999999999,113.89794499999999
2015-05-21,130.07,131.63,129.83,131.39,39730364,AAPL,0.010226049515608127,5,2015,126.991,114.079295
2015-05-22,131.6,132.97,131.4,132.54,45595972,AAPL,0.008752568688636941,5,2015,127.15280000000001,114.26719500000002
2015-05-26,132.6,132.91,129.12,129.62,70697560,AAPL,-0.022031084955485003,5,2015,127.2734,114.442895
2015-05-27,130.34,132.26,130.05,132.045,45833246,AAPL,0.018708532633852748,5,2015,127.4153,114.62942000000001
2015-05-28,131.86,131.95,131.1,131.78,30733309,AAPL,-0.0020068915899881246,5,2015,127.51010000000001,114.80837
2015-05-29,131.23,131.45,129.9,130.28,50884452,AAPL,-0.011382607375929554,5,2015,127.54629999999999,114.97992
2015-06-01,131.2,131.39,130.05,130.535,32112797,AAPL,0.0019573226895917006,6,2015,127.6071,115.146395
2015-06-02,129.86,130.655,129.32,129.96,33667627,AAPL,-0.004404948864289215,6,2015,127.6883,115.308695
2015-06-03,130.66,130.94,129.9,130.12,30983542,AAPL,0.001231148045552466,6,2015,127.7465,115.469395
2015-06-04,129.58,130.58,128.91,129.36,38450118,AAPL,-0.005840762373193864,6,2015,127.7999,115.620395
2015-06-05,129.5,129.69,128.36,128.65,35626800,AAPL,-0.0054885590599876855,6,2015,127.90529999999998,115.76099500000001
2015-06-08,128.9,129.21,126.83,127.8,52674786,AAPL,-0.006607073455110801,6,2015,127.9765,115.897145
2015-06-09,126.7,128.08,125.62,127.42,56075420,AAPL,-0.0029733959311423197,6,2015,128.0599,116.031345
2015-06-10,127.92,129.34,127.85,128.88,39087250,AAPL,0.011458169832051501,6,2015,128.1101,116.16914500000001
2015-06-11,129.18,130.18,128.475,128.59,35390887,AAPL,-0.0022501551831159983,6,2015,128.1933,116.304395
2015-06-12,128.185,128.33,127.11,127.17,36886246,AAPL,-0.0110428493662027,6,2015,128.2517,116.4358
2015-06-15,126.1,127.24,125.71,126.92,43988946,AAPL,-0.0019658724541952166,6,2015,128.2837,116.55975000000001
2015-06-16,127.03,127.85,126.37,127.6,31494131,AAPL,0.005357705641348742,6,2015,128.28869999999998,116.6865
2015-06-17,127.72,127.88,126.74,127.3,32918071,AAPL,-0.0023510971786833146,6,2015,128.31449999999998,116.81049999999999
2015-06-18,127.23,128.31,127.22,127.88,35407220,AAPL,0.004556166535742312,6,2015,128.3601,116.9334
2015-06-19,127.71,127.82,126.4,126.6,54716887,AAPL,-0.010009383797309979,6,2015,128.36090000000002,117.0717
2015-06-22,127.49,128.06,127.08,127.61,34039345,AAPL,0.0079778830963666,6,2015,128.3711,117.21914999999998
2015-06-23,127.48,127.61,126.8792,127.03,30268863,AAPL,-0.004545098346524501,6,2015,128.3747,117.35945
2015-06-24,127.21,129.8,127.12,128.11,55280855,AAPL,0.008501928678265047,6,2015,128.4109,117.5082
2015-06-25,128.86,129.2,127.5,127.5,31938100,AAPL,-0.0047615330575287995,6,2015,128.4253,117.65574999999998
2015-06-26,127.67,127.99,126.51,126.75,44066841,AAPL,-0.00588235294117645,6,2015,128.4369,117.7845
2015-06-29,125.46,126.47,124.48,124.53,49161427,AAPL,-0.01751479289940827,6,2015,128.4325,117.9
2015-06-30,125.57,126.12,124.86,125.425,44370682,AAPL,0.00718702320725928,6,2015,128.389,118.01882499999999
2015-07-01,126.9,126.94,125.99,126.6,30238811,AAPL,0.009368148295794354,7,2015,128.38279999999997,118.143675
2015-07-02,126.43,126.69,125.77,126.44,27210952,AAPL,-0.0012638230647709081,7,2015,128.3392,118.27157500000001
2015-07-06,124.94,126.23,124.85,126.0,28060431,AAPL,-0.0034799114204365766,7,2015,128.2658,118.393675
2015-07-07,125.89,126.15,123.77,125.69,46946811,AAPL,-0.002460317460317496,7,2015,128.174,118.51317499999999
2015-07-08,124.48,124.64,122.54,122.57,60761614,AAPL,-0.024822977166043425,7,2015,127.97240000000002,118.621225
2015-07-09,123.85,124.06,119.22,120.07,78595038,AAPL,-0.02039650811781024,7,2015,127.7626,118.71627500000001
2015-07-10,121.94,123.85,121.21,123.28,61354474,AAPL,0.0267344049304572,7,2015,127.65539999999999,118.81947499999998
2015-07-13,125.03,125.755,124.32,125.66,41440538,AAPL,0.019305645684620343,7,2015,127.6656,118.93902499999999
2015-07-14,126.04,126.37,125.04,125.61,31768139,AAPL,-0.0003978990927900883,7,2015,127.59880000000001,119.07772499999999
2015-07-15,125.72,127.15,125.58,126.82,33649200,AAPL,0.009632991003900804,7,2015,127.56120000000001,119.208075
2015-07-16,127.74,128.57,127.35,128.51,36222447,AAPL,0.013325973821163739,7,2015,127.61540000000001,119.350075
2015-07-17,129.08,129.62,128.31,129.62,46164710,AAPL,0.008637460119835128,7,2015,127.7076,119.49442499999999
2015-07-20,130.97,132.97,130.7,132.07,58900203,AAPL,0.018901404104304742,7,2015,127.84379999999999,119.658875
2015-07-21,132.85,132.92,130.32,130.75,76756427,AAPL,-0.009994699780419447,7,2015,127.90639999999999,119.813125
2015-07-22,121.99,125.5,121.99,125.22,115450607,AAPL,-0.042294455066921643,7,2015,127.8844,119.94112500000001
2015-07-23,126.2,127.09,125.06,125.16,50999452,AAPL,-0.00047915668423581526,7,2015,127.8703,120.068825
2015-07-24,125.32,125.74,123.9,124.5,42162332,AAPL,-0.005273250239693161,7,2015,127.8401,120.197575
2015-07-27,123.09,123.61,122.12,122.77,44455540,AAPL,-0.013895582329317313,7,2015,127.71650000000001,120.30742500000001
2015-07-28,123.38,123.91,122.55,123.38,33618097,AAPL,0.004968640547365011,7,2015,127.60869999999998,120.41922499999998
2015-07-29,123.15,123.5,122.27,122.99,37011653,AAPL,-0.0031609661209272,7,2015,127.46470000000001,120.530525
2015-07-30,122.32,122.5699,121.71,122.37,33628268,AAPL,-0.005041060248800688,7,2015,127.3107,120.64332499999999
2015-07-31,122.6,122.6425,120.91,121.3,42884953,AAPL,-0.008743973196044807,7,2015,127.13550000000001,120.756075
2015-08-03,121.5,122.57,117.52,118.44,69975968,AAPL,-0.023577906018136807,8,2015,126.8765,120.86057500000001
2015-08-04,117.42,117.7,113.25,114.64,124138623,AAPL,-0.03208375548801079,8,2015,126.5185,120.95247499999999
2015-08-05,112.95,117.44,112.1,115.4,99312613,AAPL,0.0066294487090021725,8,2015,126.2341,121.04112500000001
2015-08-06,115.97,116.5,114.115,115.13,52903040,AAPL,-0.0023396880415945676,8,2015,125.8958,121.11797499999999
2015-08-07,114.58,116.25,114.5,115.52,38670405,AAPL,0.0033874750282290034,8,2015,125.5706,121.18322500000001
2015-08-10,116.53,119.99,116.53,119.72,54951597,AAPL,0.036357340720221565,8,2015,125.35940000000001,121.266875
2015-08-11,117.81,118.18,113.33,113.49,97082814,AAPL,-0.05203808887403949,8,2015,125.01849999999999,121.310175
2015-08-12,112.53,115.42,109.63,115.24,101685610,AAPL,0.015419860780685468,8,2015,124.72409999999999,121.360275
2015-08-13,116.04,116.4,114.54,115.15,48535789,AAPL,-0.0007809788267961748,8,2015,124.42469999999999,121.410475
2015-08-14,114.32,116.31,114.01,115.96,42929516,AAPL,0.007034303082935178,8,2015,124.1567,121.45657499999999
2015-08-17,116.04,117.65,115.5,117.16,40884745,AAPL,0.010348395998620141,8,2015,123.92689999999999,121.505675
2015-08-18,116.43,117.44,116.01,116.5,34560708,AAPL,-0.0056333219528849066,8,2015,123.7009,121.553275
2015-08-19,116.1,116.52,114.68,115.01,48286510,AAPL,-0.012789699570815438,8,2015,123.45270000000001,121.58832499999998
2015-08-20,114.08,114.35,111.63,112.65,68501622,AAPL,-0.02051995478654034,8,2015,123.12809999999999,121.60457500000001
2015-08-21,110.43,111.9,105.645,105.76,128275471,AAPL,-0.06116289391921881,8,2015,122.6715,121.59037499999998
2015-08-24,94.87,108.8,92.0,103.12,162206292,AAPL,-0.024962178517397904,8,2015,122.19049999999999,121.56167500000001
2015-08-25,111.11,111.11,103.5,103.74,103601599,AAPL,0.006012412723040983,8,2015,121.72689999999999,121.536875
2015-08-26,107.085,109.89,105.05,109.69,96774611,AAPL,0.05735492577597845,8,2015,121.3687,121.54027500000001
2015-08-27,112.25,113.24,110.02,112.92,84616056,AAPL,0.029446622299206915,8,2015,121.0811,121.560725
2015-08-28,112.17,113.31,111.54,113.29,53164407,AAPL,0.0032766560396741973,8,2015,120.7893,121.578675
2015-08-31,112.13,114.53,112.0,112.76,56229271,AAPL,-0.004678259334451429,8,2015,120.5125,121.586225
2015-09-01,110.18,111.88,107.36,107.72,76845860,AAPL,-0.04469670095778655,9,2015,120.1147,121.560725
2015-09-02,110.0,112.34,109.131,112.34,61888812,AAPL,0.04288897140735237,9,2015,119.8209,121.551525
2015-09-03,112.49,112.78,110.04,110.37,53233940,AAPL,-0.01753605127292146,9,2015,119.46609999999998,121.533425
2015-09-04,108.97,110.45,108.51,109.27,49996311,AAPL,-0.009966476397571866,9,2015,119.1015,121.502425
2015-09-08,111.65,112.56,110.32,112.31,54843626,AAPL,0.027820993868399535,9,2015,118.81269999999999,121.490625
2015-09-09,113.76,114.02,109.77,110.15,85010804,AAPL,-0.019232481524352196,9,2015,118.52510000000001,121.459825
2015-09-10,110.27,113.2825,109.9,112.57,62892831,AAPL,0.02197004085338161,9,2015,118.26799999999999,121.44032499999999
2015-09-11,111.79,114.21,111.76,114.21,49915473,AAPL,0.014568712800923977,9,2015,118.0202,121.41825
2015-09-14,116.58,116.89,114.86,115.31,58363431,AAPL,0.009631380789773214,9,2015,117.7976,121.4068
2015-09-15,115.93,116.53,114.42,116.28,43341155,AAPL,0.008412106495533811,9,2015,117.6032,121.39320000000002
2015-09-16,116.25,116.54,115.44,116.41,37173489,AAPL,0.0011179910560714656,9,2015,117.41760000000001,121.38060000000002
2015-09-17,115.66,116.49,113.715,113.92,64112641,AAPL,-0.021389914955759814,9,2015,117.24459999999999,121.37485000000001
2015-09-18,112.21,114.3,111.87,113.45,74285291,AAPL,-0.004125702247190999,9,2015,117.11219999999999,121.36895
2015-09-21,113.67,115.37,113.66,115.21,50221965,AAPL,0.01551344204495364,9,2015,116.9508,121.36534999999999
2015-09-22,113.38,114.18,112.5201,113.4,50346159,AAPL,-0.015710441801926822,9,2015,116.70560000000002,121.3549
2015-09-23,113.63,114.72,113.3,114.32,35756716,AAPL,0.008112874779541368,9,2015,116.4798,121.3515
2015-09-24,113.25,115.5,112.37,115.0,50219475,AAPL,0.005948215535339418,9,2015,116.24340000000001,121.3645
2015-09-25,116.44,116.69,114.02,114.71,56151926,AAPL,-0.0025217391304348524,9,2015,115.9674,121.36744999999999
2015-09-28,113.85,114.57,112.44,112.44,52109011,AAPL,-0.01978903321419223,9,2015,115.62379999999999,121.3699
2015-09-29,112.83,113.51,107.86,109.06,73365384,AAPL,-0.030060476698683725,9,2015,115.1636,121.35709999999999
2015-09-30,110.17,111.54,108.73,110.3,66473033,AAPL,0.011369888134971529,9,2015,114.75460000000001,121.35994999999998
2015-10-01,109.07,109.62,107.31,109.58,63929100,AAPL,-0.006527651858567518,10,2015,114.4418,121.366725
2015-10-02,108.01,111.0136,107.55,110.38,58019758,AAPL,0.007300602299689762,10,2015,114.14620000000001,121.38490000000002
2015-10-05,109.88,111.3698,109.07,110.78,52064743,AAPL,0.0036238448994383443,10,2015,113.87180000000001,121.39175000000002
2015-10-06,110.63,111.74,109.765,111.31,48856977,AAPL,0.004784257086116739,10,2015,113.64259999999999,121.38504999999999
2015-10-07,111.74,111.77,109.41,110.78,46765550,AAPL,-0.0047614769562482895,10,2015,113.3906,121.38005000000001
2015-10-08,110.19,110.19,108.21,109.5,61979577,AAPL,-0.011554432207979803,10,2015,113.1208,121.36285
2015-10-09,110.0,112.28,109.49,112.12,52766140,AAPL,0.02392694063926948,10,2015,112.9158,121.36075
2015-10-12,112.73,112.75,111.44,111.6,30467204,AAPL,-0.004637887977167465,10,2015,112.72179999999999,121.35869999999998
2015-10-13,110.82,112.45,110.68,111.79,33049256,AAPL,0.0017025089605735566,10,2015,112.58879999999999,121.34769999999999
2015-10-14,111.29,111.52,109.56,110.21,44462449,AAPL,-0.01413364343859036,10,2015,112.50019999999999,121.32919999999999
2015-10-15,110.93,112.1,110.49,111.86,37673452,AAPL,0.014971418201615183,10,2015,112.4294,121.3259
2015-10-16,111.78,112.0,110.53,111.04,39232609,AAPL,-0.007330591811192555,10,2015,112.3476,121.3292
2015-10-19,110.8,111.75,110.11,111.73,29759153,AAPL,0.006213976945244948,10,2015,112.2718,121.34119999999999
2015-10-20,111.34,114.17,110.82,113.77,48967763,AAPL,0.01825830126197081,10,2015,112.15280000000001,121.3788
2015-10-21,114.0,115.58,113.7,113.76,42326974,AAPL,-8.789663355890376e-05,10,2015,112.15820000000002,121.4163
2015-10-22,114.33,115.5,114.1,115.5,41654089,AAPL,0.015295358649789037,10,2015,112.1634,121.45505000000001
2015-10-23,116.7,119.228,116.33,119.08,59366914,AAPL,0.03099567099567091,10,2015,112.242,121.491
2015-10-26,118.08,118.13,114.92,115.28,66333781,AAPL,-0.03191132012092712,10,2015,112.22840000000001,121.50734999999999
2015-10-27,115.4,116.54,113.99,114.55,69884400,AAPL,-0.006332408049965377,10,2015,112.17620000000001,121.53385
2015-10-28,116.93,119.3,116.06,119.27,85551352,AAPL,0.0412047140986469,10,2015,112.2316,121.5791
2015-10-29,118.7,120.69,118.27,120.53,51227334,AAPL,0.0105642659512033,10,2015,112.34200000000001,121.63275
2015-10-30,120.99,121.22,119.45,119.5,49365254,AAPL,-0.008545590309466555,10,2015,112.47900000000001,121.69615
2015-11-02,119.87,121.36,119.61,121.18,32203267,AAPL,0.014058577405857697,11,2015,112.78739999999999,121.77210000000001
2015-11-03,120.79,123.49,120.7,122.57,45518976,AAPL,0.011470539693018589,11,2015,113.1764,121.84135
2015-11-04,123.13,123.82,121.62,122.0,44886050,AAPL,-0.004650403850860685,11,2015,113.5416,121.90360000000001
2015-11-05,121.85,122.69,120.18,120.92,39552680,AAPL,-0.008852459016393421,11,2015,113.76619999999998,121.94619999999999
2015-11-06,121.11,121.81,120.62,121.06,33042283,AAPL,0.001157790274561643,11,2015,113.929,121.9866
2015-11-09,120.96,121.81,120.05,120.57,33871405,AAPL,-0.004047579712539329,11,2015,114.07459999999999,122.02395
2015-11-10,116.9,118.07,116.061,116.77,59127931,AAPL,-0.03151696110143487,11,2015,114.1548,122.06210000000002
2015-11-11,116.37,117.42,115.21,116.11,45217971,AAPL,-0.005652136678941488,11,2015,114.32260000000001,122.0661
2015-11-12,116.26,116.82,115.65,115.72,32525579,AAPL,-0.0033588838170700575,11,2015,114.39020000000001,122.05019999999999
2015-11-13,115.2,115.57,112.27,112.34,45812403,AAPL,-0.029208434151399842,11,2015,114.42960000000001,122.02609999999999
2015-11-16,111.38,114.24,111.0,114.175,38106701,AAPL,0.01633434217553842,11,2015,114.52770000000001,122.00382500000002
2015-11-17,114.92,115.05,113.32,113.69,27616939,AAPL,-0.004247865119334393,11,2015,114.5553,121.97902500000001
2015-11-18,115.76,117.49,115.5,117.29,46674697,AAPL,0.031665054094467404,11,2015,114.6981,121.967675
2015-11-19,117.64,119.75,116.76,118.78,43295820,AAPL,0.01270355529030609,11,2015,114.8223,121.961875
2015-11-20,119.2,119.92,118.85,119.3,34287096,AAPL,0.004377841387438908,11,2015,114.9241,121.963725
2015-11-23,119.27,119.73,117.34,117.75,32482528,AAPL,-0.012992455993294239,11,2015,114.9729,121.95387499999998
2015-11-24,117.33,119.35,117.12,118.88,42803172,AAPL,0.00959660297239906,11,2015,115.0249,121.93817500000002
2015-11-25,119.21,119.23,117.92,118.03,21388308,AAPL,-0.007150067294750984,11,2015,115.0573,121.903925
